Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block1_rep2.thisRepN,block1_rep2.thisTrialN,block1_rep2.thisN,block1_rep2.thisIndex,block2_rep.thisRepN,block2_rep.thisTrialN,block2_rep.thisN,block2_rep.thisIndex,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text.started,text.stopped,trail_num.started,trail_num.stopped,image_6.started,image_6.stopped,Judgement.keys,Judgement.rt,Judgement.started,Judgement.stopped,text_19.started,text_19.stopped,text_12.started,text_12.stopped,image.started,image.stopped,text_2.started,text_2.stopped,text_13.started,text_13.stopped,text_16.started,text_16.stopped,participant,session,date,expName,psychopyVersion,frameRate
Trial # 79,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_4971.jpg,0,encoded_Group2_IMG_4971.jpg,,,,,,,,,,,,,,,,,0,78,78,78,,,,,,,1866.295608,None,,,0,0.108816058,1868.763683,None,1868.763683,None,,,1867.596112,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 80,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0192.jpg,1,Group1_IMG_0192.jpg,,,,,,,,,,,,,,,,,0,79,79,79,,,,,,,1868.898008,None,,,1,0.092459814,1871.364039,None,1871.364039,None,,,1870.196872,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 81,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0493.jpg,1,Group1_IMG_0493.jpg,,,,,,,,,,,,,,,,,0,80,80,80,,,,,,,1871.480713,None,,,1,0.243042682,1873.949453,None,1873.949453,None,,,1872.781002,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 82,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0426.jpg,1,Group1_IMG_0426.jpg,,,,,,,,,,,,,,,,,0,81,81,81,,,,,,,1874.216205,None,,,1,0.349926135,1876.682523,None,1876.682523,None,,,1875.515395,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 83,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_4268.jpg,1,Group1_IMG_4268.jpg,,,,,,,,,,,,,,,,,0,82,82,82,,,,,,,1877.049306,None,,,1,0.043485304,1879.517013,None,1879.517013,None,,,1878.350562,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 84,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0318.jpg,0,encoded_Group2_IMG_0318.jpg,,,,,,,,,,,,,,,,,0,83,83,83,,,,,,,1879.583516,None,,,0,0.109612002,1882.050897,None,1882.050897,None,,,1880.883725,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 85,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0534.jpg,0,encoded_Group2_IMG_0534.jpg,,,,,,,,,,,,,,,,,0,84,84,84,,,,,,,1882.183948,None,,,0,0.027820198,1884.652677,None,1884.652677,None,,,1883.484486,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 86,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9855.jpg,1,Group1_IMG_9855.jpg,,,,,,,,,,,,,,,,,0,85,85,85,,,,,,,1884.703303,None,,,1,0.318856348,1887.185643,None,1887.185643,None,,,1886.018617,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 87,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_2245.jpg,0,encoded_Group2_IMG_2245.jpg,,,,,,,,,,,,,,,,,0,86,86,86,,,,,,,1887.535586,None,,,1,0.084802513,1890.019641,None,1890.019641,None,,,1888.837452,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 88,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9964.jpg,0,encoded_Group2_IMG_9964.jpg,,,,,,,,,,,,,,,,,0,87,87,87,,,,,,,1890.136772,None,,,0,0.140344871,1892.604154,None,1892.604154,None,,,1891.437017,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 89,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0507.jpg,0,encoded_Group2_IMG_0507.jpg,,,,,,,,,,,,,,,,,0,88,88,88,,,,,,,1892.7701,None,,,0,0.145741819,1895.254758,None,1895.254758,None,,,1894.072337,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 90,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0485.jpg,1,Group1_IMG_0485.jpg,,,,,,,,,,,,,,,,,0,89,89,89,,,,,,,1895.421408,None,,,1,0.031605507,1897.888827,None,1897.888827,None,,,1896.722123,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 91,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0041.jpg,0,encoded_Group2_IMG_0041.jpg,,,,,,,,,,,,,,,,,0,90,90,90,,,,,,,1897.938566,None,,,0,0.152705058,1900.407791,None,1900.407791,None,,,1899.240755,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 92,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0072.jpg,0,encoded_Group2_IMG_0072.jpg,,,,,,,,,,,,,,,,,0,91,91,91,,,,,,,1900.573869,None,,,0,0.047003063,1903.057496,None,1903.057496,None,,,1901.89022,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 93,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9761.jpg,0,encoded_Group2_IMG_9761.jpg,,,,,,,,,,,,,,,,,0,92,92,92,,,,,,,1903.123823,None,,,0,0.049164428,1905.591346,None,1905.591346,None,,,1904.425284,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 94,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0413.jpg,1,Group1_IMG_0413.jpg,,,,,,,,,,,,,,,,,0,93,93,93,,,,,,,1905.658071,None,,,0,0.042459349,1908.126039,None,1908.126039,None,,,1906.958489,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 95,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9821.jpg,1,Group1_IMG_9821.jpg,,,,,,,,,,,,,,,,,0,94,94,94,,,,,,,1908.192808,None,,,1,0.060105634,1910.67639,None,1910.67639,None,,,1909.493326,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 96,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0007.jpg,0,encoded_Group2_IMG_0007.jpg,,,,,,,,,,,,,,,,,0,95,95,95,,,,,,,1910.761014,None,,,1,0.068068954,1913.244375,None,1913.244375,None,,,1912.076786,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 97,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_5888.jpg,0,encoded_Group2_IMG_5888.jpg,,,,,,,,,,,,,,,,,0,96,96,96,,,,,,,1913.344765,None,,,0,0.149148167,1915.811333,None,1915.811333,None,,,1914.645472,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 98,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1476.jpg,1,Group1_IMG_1476.jpg,,,,,,,,,,,,,,,,,0,97,97,97,,,,,,,1915.977989,None,,,1,0.089825163,1918.446672,None,1918.446672,None,,,1917.278104,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 99,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0458.jpg,0,encoded_Group2_IMG_0458.jpg,,,,,,,,,,,,,,,,,0,98,98,98,,,,,,,1918.563419,None,,,0,0.082839907,1921.029668,None,1921.029668,None,,,1919.86278,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 100,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0441.jpg,0,encoded_Group2_IMG_0441.jpg,,,,,,,,,,,,,,,,,0,99,99,99,,,,,,,1921.130072,None,,,0,0.083007464,1923.597502,None,1923.597502,None,,,1922.429879,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 101,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0064.jpg,1,Group1_IMG_0064.jpg,,,,,,,,,,,,,,,,,0,100,100,100,,,,,,,1923.698284,None,,,1,0.059894885,1926.164614,None,1926.164614,None,,,1924.997326,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 102,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0421.jpg,0,encoded_Group2_IMG_0421.jpg,,,,,,,,,,,,,,,,,0,101,101,101,,,,,,,1926.247808,None,,,0,0.195457029,1928.733066,None,1928.733066,None,,,1927.548159,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 103,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_5948.jpg,0,encoded_Group2_IMG_5948.jpg,,,,,,,,,,,,,,,,,0,102,102,102,,,,,,,1928.949151,None,,,0,0.055630318,1931.432804,None,1931.432804,None,,,1930.249095,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 104,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0074.jpg,0,encoded_Group2_IMG_0074.jpg,,,,,,,,,,,,,,,,,0,103,103,103,,,,,,,1931.515997,None,,,0,0.168363224,1933.98408,None,1933.98408,None,,,1932.816174,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 105,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9774.jpg,1,Group1_IMG_9774.jpg,,,,,,,,,,,,,,,,,0,104,104,104,,,,,,,1934.185006,None,,,0,0.045393844,1936.651103,None,1936.651103,None,,,1935.484967,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 106,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_5999.jpg,1,Group1_IMG_5999.jpg,,,,,,,,,,,,,,,,,0,105,105,105,,,,,,,1936.718647,None,,,1,0.166829371,1939.18567,None,1939.18567,None,,,1938.017653,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 107,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9886.jpg,0,encoded_Group2_IMG_9886.jpg,,,,,,,,,,,,,,,,,0,106,106,106,,,,,,,1939.370083,None,,,0,0.020797799,1941.835702,None,1941.835702,None,,,1940.668878,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 108,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0260.jpg,0,encoded_Group2_IMG_0260.jpg,,,,,,,,,,,,,,,,,0,107,107,107,,,,,,,1941.88622,None,,,0,0.029982575,1944.354512,None,1944.354512,None,,,1943.186712,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 109,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0147.jpg,1,Group1_IMG_0147.jpg,,,,,,,,,,,,,,,,,0,108,108,108,,,,,,,1944.404005,None,,,0,0.185553815,1946.870942,None,1946.870942,None,,,1945.703628,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 110,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9807.jpg,0,encoded_Group2_IMG_9807.jpg,,,,,,,,,,,,,,,,,0,109,109,109,,,,,,,1947.087957,None,,,0,0.051479049,1949.573017,None,1949.573017,None,,,1948.389282,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 111,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9937.jpg,1,Group1_IMG_9937.jpg,,,,,,,,,,,,,,,,,0,110,110,110,,,,,,,1949.656273,None,,,1,0.189923886,1952.122575,None,1952.122575,None,,,1950.955414,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 112,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0338.jpg,0,encoded_Group2_IMG_0338.jpg,,,,,,,,,,,,,,,,,0,111,111,111,,,,,,,1952.339295,None,,,0,0.176528722,1954.807968,None,1954.807968,None,,,1953.640774,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 113,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0349.jpg,1,Group1_IMG_0349.jpg,,,,,,,,,,,,,,,,,0,112,112,112,,,,,,,1955.008025,None,,,1,0.853604173,1957.490896,None,1957.490896,None,,,1956.323718,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 114,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0484.jpg,0,encoded_Group2_IMG_0484.jpg,,,,,,,,,,,,,,,,,0,113,113,113,,,,,,,1958.375809,None,,,0,0.237699622,1960.842799,None,1960.842799,None,,,1959.676071,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 115,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0558.jpg,0,encoded_Group2_IMG_0558.jpg,,,,,,,,,,,,,,,,,0,114,114,114,,,,,,,1961.109073,None,,,1,0.391976201,1963.576523,None,1963.576523,None,,,1962.409004,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 116,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0556.jpg,1,Group1_IMG_0556.jpg,,,,,,,,,,,,,,,,,0,115,115,115,,,,,,,1963.994072,None,,,1,0.068086151,1966.460413,None,1966.460413,None,,,1965.293181,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 117,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0106.jpg,0,encoded_Group2_IMG_0106.jpg,,,,,,,,,,,,,,,,,0,116,116,116,,,,,,,1966.560327,None,,,0,0.100193507,1969.028318,None,1969.028318,None,,,1967.860343,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 118,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0187.jpg,1,Group1_IMG_0187.jpg,,,,,,,,,,,,,,,,,0,117,117,117,,,,,,,1969.14571,None,,,1,0.123918372,1971.628568,None,1971.628568,None,,,1970.461483,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 119,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0419.jpg,0,encoded_Group2_IMG_0419.jpg,,,,,,,,,,,,,,,,,0,118,118,118,,,,,,,1971.778111,None,,,0,0.057202416,1974.247308,None,1974.247308,None,,,1973.078857,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 120,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_1191.jpg,0,encoded_Group2_IMG_1191.jpg,,,,,,,,,,,,,,,,,0,119,119,119,,,,,,,1974.329943,None,,,0,0.139767762,1976.796766,None,1976.796766,None,,,1975.629648,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 121,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_4718.jpg,0,encoded_Group2_IMG_4718.jpg,,,,,,,,,,,,,,,,,0,120,120,120,,,,,,,1976.963663,None,,,0,0.096456503,1979.432034,None,1979.432034,None,,,1978.265006,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 122,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9725.jpg,1,Group1_IMG_9725.jpg,,,,,,,,,,,,,,,,,0,121,121,121,,,,,,,1979.548369,None,,,1,0.057643812,1982.014854,None,1982.014854,None,,,1980.847755,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 123,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9792.jpg,1,Group1_IMG_9792.jpg,,,,,,,,,,,,,,,,,0,122,122,122,,,,,,,1982.098799,None,,,1,0.065398273,1984.567008,None,1984.567008,None,,,1983.399973,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 124,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0409.jpg,0,encoded_Group2_IMG_0409.jpg,,,,,,,,,,,,,,,,,0,123,123,123,,,,,,,1984.650867,None,,,0,0.162851924,1987.133644,None,1987.133644,None,,,1985.966226,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 125,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0213.jpg,1,Group1_IMG_0213.jpg,,,,,,,,,,,,,,,,,0,124,124,124,,,,,,,1987.316306,None,,,0,0.135065272,1989.785434,None,1989.785434,None,,,1988.618233,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 126,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0195.jpg,0,encoded_Group2_IMG_0195.jpg,,,,,,,,,,,,,,,,,0,125,125,125,,,,,,,1989.951062,None,,,0,0.190193881,1992.418303,None,1992.418303,None,,,1991.251176,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 127,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_4255.jpg,0,encoded_Group2_IMG_4255.jpg,,,,,,,,,,,,,,,,,0,126,126,126,,,,,,,1992.634422,None,,,0,0.201164549,1995.119263,None,1995.119263,None,,,1993.936524,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 128,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0107.jpg,1,Group1_IMG_0107.jpg,,,,,,,,,,,,,,,,,0,127,127,127,,,,,,,1995.352583,None,,,0,0.115404356,1997.837105,None,1997.837105,None,,,1996.652867,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 129,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0054.jpg,0,encoded_Group2_IMG_0054.jpg,,,,,,,,,,,,,,,,,0,128,128,128,,,,,,,1997.970104,None,,,0,0.130909378,2000.437584,None,2000.437584,None,,,1999.271599,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 130,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0176.jpg,0,encoded_Group2_IMG_0176.jpg,,,,,,,,,,,,,,,,,0,129,129,129,,,,,,,2000.587291,None,,,0,0.289916439,2003.054586,None,2003.054586,None,,,2001.887799,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 131,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1678.jpg,1,Group1_IMG_1678.jpg,,,,,,,,,,,,,,,,,0,130,130,130,,,,,,,2003.372857,None,,,1,0.079961348,2005.856543,None,2005.856543,None,,,2004.673304,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 132,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9692.jpg,1,Group1_IMG_9692.jpg,,,,,,,,,,,,,,,,,0,131,131,131,,,,,,,2005.955679,None,,,0,0.384718347,2008.423717,None,2008.423717,None,,,2007.256096,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 133,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0388.jpg,0,encoded_Group2_IMG_0388.jpg,,,,,,,,,,,,,,,,,0,132,132,132,,,,,,,2008.840306,None,,,1,0.068461245,2011.32398,None,2011.32398,None,,,2010.141662,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 134,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9756.jpg,0,encoded_Group2_IMG_9756.jpg,,,,,,,,,,,,,,,,,0,133,133,133,,,,,,,2011.423966,None,,,0,0.035591341,2013.892907,None,2013.892907,None,,,2012.724479,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 135,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1640.jpg,1,Group1_IMG_1640.jpg,,,,,,,,,,,,,,,,,0,134,134,134,,,,,,,2013.959712,None,,,1,0.870653781,2016.425781,None,2016.425781,None,,,2015.259524,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 136,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_3591.jpg,0,encoded_Group2_IMG_3591.jpg,,,,,,,,,,,,,,,,,0,135,135,135,,,,,,,2017.325825,None,,,0,0.078541827,2019.793951,None,2019.793951,None,,,2018.62751,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 137,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9673.jpg,0,encoded_Group2_IMG_9673.jpg,,,,,,,,,,,,,,,,,0,136,136,136,,,,,,,2019.893597,None,,,1,0.095546523,2022.360952,None,2022.360952,None,,,2021.193558,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 138,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0166.jpg,0,encoded_Group2_IMG_0166.jpg,,,,,,,,,,,,,,,,,0,137,137,137,,,,,,,2022.478389,None,,,0,0.118969382,2024.945506,None,2024.945506,None,,,2023.777896,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 139,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0384.jpg,1,Group1_IMG_0384.jpg,,,,,,,,,,,,,,,,,0,138,138,138,,,,,,,2025.09627,None,,,1,0.02189516,2027.562604,None,2027.562604,None,,,2026.395424,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 140,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_5313.jpg,0,encoded_Group2_IMG_5313.jpg,,,,,,,,,,,,,,,,,0,139,139,139,,,,,,,2027.613045,None,,,0,0.031333109,2030.081066,None,2030.081066,None,,,2028.913244,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 141,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0412.jpg,0,encoded_Group2_IMG_0412.jpg,,,,,,,,,,,,,,,,,0,140,140,140,,,,,,,2030.130159,None,,,0,0.123320015,2032.597179,None,2032.597179,None,,,2031.430345,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 142,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0219.jpg,0,encoded_Group2_IMG_0219.jpg,,,,,,,,,,,,,,,,,0,141,141,141,,,,,,,2032.747454,None,,,0,0.081329781,2035.215085,None,2035.215085,None,,,2034.048918,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 143,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9736.jpg,0,encoded_Group2_IMG_9736.jpg,,,,,,,,,,,,,,,,,0,142,142,142,,,,,,,2035.315036,None,,,0,0.098220487,2037.782204,None,2037.782204,None,,,2036.615184,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
Trial # 144,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0130.jpg,1,Group1_IMG_0130.jpg,,,,,,,,,,,,,,,,,0,143,143,143,,,,,,,2037.899258,None,,,1,0.047953939,2040.384511,None,2040.384511,None,,,2039.200454,None,,,,,,,Sheng-Kai Liao,1,2022_Mar_23_1432,Real-fake-judgement-flashing-group1,2021.1.2,60.00468781
