Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate
Trial # 101,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_2790.jpg,1,Group1_IMG_2790.jpg,,,,,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.636501,None,1723.636501,None,1723.636501,None,1,1.677295042,1723.636501,None,1723.636501,None,1,2.001111706,1724.85376,None,1723.636501,None,1,2.438400549,1725.187068,None,1723.636501,None,space,0.537469028,2.46443797,None,1723.636501,None,1723.636501,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 102,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9792.jpg,1,Group1_IMG_9792.jpg,,,,,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.687748,None,1726.687748,None,1726.687748,None,1,1.768910426,1726.687748,None,1726.687748,None,1,2.524050737,1728.004755,None,1726.687748,None,1,2.896810457,1728.771286,None,1726.687748,None,space,0.388079119,2.929631451,None,1726.687748,None,1726.687748,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 103,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1640.jpg,1,Group1_IMG_1640.jpg,,,,,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.038025,None,1730.038025,None,1730.038025,None,3,21.4659075,1730.038025,None,1730.038025,None,2,22.57207449,1749.961347,None,1730.038025,None,3,23.97602282,1752.162879,None,1730.038025,None,space,0.315329803,23.99989689,None,1730.038025,None,1730.038025,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 104,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0033.jpg,1,Group1_IMG_0033.jpg,,,,,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.412117,None,1754.412117,None,1754.412117,None,3,2.661715603,1754.412117,None,1754.412117,None,2,5.001842247,1756.614556,None,1754.412117,None,1,6.341482025,1758.964562,None,1754.412117,None,space,0.164456196,6.366343856,None,1754.412117,None,1754.412117,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 105,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0079.jpg,1,Group1_IMG_0079.jpg,,,,,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.96565,None,1760.96565,None,1760.96565,None,2,2.89923572,1760.96565,None,1760.96565,None,1,6.039831357,1762.332782,None,1760.96565,None,2,7.278350679,1766.567315,None,1760.96565,None,space,0.182137726,7.307156223,None,1760.96565,None,1760.96565,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 106,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9909.jpg,0,encoded_Group2_IMG_9909.jpg,,,,,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.482956,None,1768.482956,None,1768.482956,None,1,1.662047114,1768.482956,None,1768.482956,None,1,2.085692731,1769.700997,None,1768.482956,None,1,2.556708577,1770.133523,None,1768.482956,None,space,0.205586318,2.58329967,None,1768.482956,None,1768.482956,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 107,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0398.jpg,0,encoded_Group2_IMG_0398.jpg,,,,,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.33467,None,1771.33467,None,1771.33467,None,2,2.377708545,1771.33467,None,1771.33467,None,2,3.233202697,1773.251712,None,1771.33467,None,1,4.540704658,1774.118667,None,1771.33467,None,space,0.098664114,4.566556072,None,1771.33467,None,1771.33467,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 108,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_4268.jpg,1,Group1_IMG_4268.jpg,,,,,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.019297,None,1776.019297,None,1776.019297,None,4,2.549640137,1776.019297,None,1776.019297,None,2,4.489226579,1777.436348,None,1776.019297,None,2,6.161625283,1780.069817,None,1776.019297,None,space,0.131786804,6.192808674,None,1776.019297,None,1776.019297,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 109,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9321.jpg,0,encoded_Group2_IMG_9321.jpg,,,,,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.35528,None,1782.35528,None,1782.35528,None,3,2.747031226,1782.35528,None,1782.35528,None,1,5.203147126,1784.656061,None,1782.35528,None,2,6.408885089,1787.123292,None,1782.35528,None,space,0.443000166,6.436706492,None,1782.35528,None,1782.35528,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 110,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9964.jpg,0,encoded_Group2_IMG_9964.jpg,,,,,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.273532,None,1789.273532,None,1789.273532,None,2,2.530245242,1789.273532,None,1789.273532,None,1,4.38531831,1791.358221,None,1789.273532,None,3,7.293433204,1793.224855,None,1789.273532,None,space,2.581477597,6.185632981,None,1789.273532,None,1789.273532,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 111,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0329.jpg,1,Group1_IMG_0329.jpg,,,,,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.092785,None,1798.092785,None,1798.092785,None,1,1.859857829,1798.092785,None,1798.092785,None,1,3.283344929,1799.493479,None,1798.092785,None,1,3.622864355,1800.927136,None,1798.092785,None,space,0.440327668,3.647588026,None,1798.092785,None,1798.092785,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 112,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0534.jpg,0,encoded_Group2_IMG_0534.jpg,,,,,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.227614,None,1802.227614,None,1802.227614,None,2,4.071257585,1802.227614,None,1802.227614,None,1,5.909421458,1804.295234,None,1802.227614,None,2,6.980501959,1807.695602,None,1802.227614,None,space,4.546664781,7.015633706,None,1802.227614,None,1802.227614,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 113,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0054.jpg,0,encoded_Group2_IMG_0054.jpg,,,,,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.814632,None,1813.814632,None,1813.814632,None,1,1.564066499,1813.814632,None,1813.814632,None,1,1.885986656,1814.931198,None,1813.814632,None,1,3.025834347,1815.264602,None,1813.814632,None,space,0.118465446,3.054605927,None,1813.814632,None,1813.814632,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 114,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9979.jpg,1,Group1_IMG_9979.jpg,,,,,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.032828,None,1817.032828,None,1817.032828,None,2,8.276644933,1817.032828,None,1817.032828,None,1,10.48340258,1822.284217,None,1817.032828,None,2,14.35707985,1827.068594,None,1817.032828,None,space,0.533412845,14.37924525,None,1817.032828,None,1817.032828,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 115,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0170.jpg,1,Group1_IMG_0170.jpg,,,,,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.98688,None,1831.98688,None,1831.98688,None,4,2.902216279,1831.98688,None,1831.98688,None,2,4.141531748,1833.654848,None,1831.98688,None,2,8.447605474,1835.688829,None,1831.98688,None,space,3.90459259,5.682156221,None,1831.98688,None,1831.98688,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 116,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0007.jpg,0,encoded_Group2_IMG_0007.jpg,,,,,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.60679,None,1841.60679,None,1841.60679,None,2,4.596370926,1841.60679,None,1841.60679,None,2,11.68681989,1845.758689,None,1841.60679,None,2,13.82607039,1852.860005,None,1841.60679,None,space,0.196313138,13.85263435,None,1841.60679,None,1841.60679,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 117,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0192.jpg,1,Group1_IMG_0192.jpg,,,,,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.694625,None,1855.694625,None,1855.694625,None,4,2.470479549,1855.694625,None,1855.694625,None,4,5.994965559,1857.727919,None,1855.694625,None,3,7.899513114,1859.194837,None,1855.694625,None,space,0.171248975,7.935344605,None,1855.694625,None,1855.694625,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 118,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9786.jpg,1,Group1_IMG_9786.jpg,,,,,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.86299,None,1863.86299,None,1863.86299,None,3,2.663724697,1863.86299,None,1863.86299,None,2,3.619734519,1866.081813,None,1863.86299,None,1,5.693554858,1867.047664,None,1863.86299,None,space,0.33154775,5.720464264,None,1863.86299,None,1863.86299,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 119,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0187.jpg,1,Group1_IMG_0187.jpg,,,,,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.948664,None,1869.948664,None,1869.948664,None,4,8.394995773,1869.948664,None,1869.948664,None,2,4.16612065,1871.900012,None,1869.948664,None,2,6.972558494,1873.666108,None,1869.948664,None,space,1.658660672,6.996422818,None,1869.948664,None,1869.948664,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 120,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0249.jpg,0,encoded_Group2_IMG_0249.jpg,,,,,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.634169,None,1878.634169,None,1878.634169,None,1,1.628230937,1878.634169,None,1878.634169,None,1,1.984632068,1879.801893,None,1878.634169,None,1,2.956915084,1880.1673,None,1878.634169,None,space,0.302602562,2.983256007,None,1878.634169,None,1878.634169,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 121,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0074.jpg,0,encoded_Group2_IMG_0074.jpg,,,,,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.953011,None,1881.953011,None,1881.953011,None,2,2.23019046,1881.953011,None,1881.953011,None,2,4.719699049,1883.735924,None,1881.953011,None,2,6.126009359,1886.237388,None,1881.953011,None,space,0.19984176,6.15402942,None,1881.953011,None,1881.953011,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 122,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0243.jpg,1,Group1_IMG_0243.jpg,,,,,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.370141,None,1888.370141,None,1888.370141,None,1,1.676477844,1888.370141,None,1888.370141,None,1,1.99932026,1889.588057,None,1888.370141,None,1,2.906654843,1889.920717,None,1888.370141,None,space,0.104224017,2.930310609,None,1888.370141,None,1888.370141,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 123,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0130.jpg,1,Group1_IMG_0130.jpg,,,,,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.454901,None,1891.454901,None,1891.454901,None,1,1.425269675,1891.454901,None,1891.454901,None,1,1.847584421,1892.422704,None,1891.454901,None,1,2.187031105,1892.855247,None,1891.454901,None,space,0.321176608,2.209174251,None,1891.454901,None,1891.454901,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 124,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0298.jpg,1,Group1_IMG_0298.jpg,,,,,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.022685,None,1894.022685,None,1894.022685,None,4,2.448790989,1894.022685,None,1894.022685,None,3,4.871622338,1896.023299,None,1894.022685,None,3,8.845401346,1898.457024,None,1894.022685,None,space,2.487246366,6.839814957,None,1894.022685,None,1894.022685,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 125,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_5871.jpg,1,Group1_IMG_5871.jpg,,,,,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.392182,None,1903.392182,None,1903.392182,None,1,1.796494136,1903.392182,None,1903.392182,None,1,2.51865739,1904.742534,None,1903.392182,None,1,3.058019696,1905.475871,None,1903.392182,None,space,0.395779559,3.086343059,None,1903.392182,None,1903.392182,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 126,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0479.jpg,0,encoded_Group2_IMG_0479.jpg,,,,,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1906.893571,None,1906.893571,None,1906.893571,None,1,1.564162484,1906.893571,None,1906.893571,None,1,1.95319592,1908.011034,None,1906.893571,None,1,2.291168547,1908.409703,None,1906.893571,None,space,0.798753987,2.318930674,None,1906.893571,None,1906.893571,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 127,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_4971.jpg,0,encoded_Group2_IMG_4971.jpg,,,,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.027489,None,1910.027489,None,1910.027489,None,3,1.813977916,1910.027489,None,1910.027489,None,2,27.12786458,1911.394932,None,1910.027489,None,3,28.70038689,1933.61857,None,1910.027489,None,space,2.568088743,28.72671815,None,1910.027489,None,1910.027489,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 128,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0173.jpg,1,Group1_IMG_0173.jpg,,,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.37136,None,1941.37136,None,1941.37136,None,1,1.611973756,1941.37136,None,1941.37136,None,1,2.233010781,1942.522162,None,1941.37136,None,1,3.173024451,1943.155238,None,1941.37136,None,space,0.206423804,3.19853035,None,1941.37136,None,1941.37136,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 129,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0213.jpg,1,Group1_IMG_0213.jpg,,,,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.821465,None,1944.821465,None,1944.821465,None,1,1.744037084,1944.821465,None,1944.821465,None,1,2.100628734,1946.105693,None,1944.821465,None,1,2.472551054,1946.472432,None,1944.821465,None,space,0.56727912,2.495845288,None,1944.821465,None,1944.821465,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 130,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0260.jpg,0,encoded_Group2_IMG_0260.jpg,,,,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.906267,None,1947.906267,None,1947.906267,None,3,3.569278838,1947.906267,None,1947.906267,None,2,4.809640356,1950.539308,None,1947.906267,None,2,6.514421454,1952.27355,None,1947.906267,None,space,0.191339082,6.546995318,None,1947.906267,None,1947.906267,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 131,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_7291.jpg,0,encoded_Group2_IMG_7291.jpg,,,,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.657936,None,1954.657936,None,1954.657936,None,2,2.548097722,1954.657936,None,1954.657936,None,1,3.43753139,1956.759618,None,1954.657936,None,2,4.742868594,1957.659875,None,1954.657936,None,space,2.084223732,4.03702663,None,1954.657936,None,1954.657936,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 132,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0176.jpg,0,encoded_Group2_IMG_0176.jpg,,,,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.810565,None,1960.810565,None,1960.810565,None,1,1.987302676,1960.810565,None,1960.810565,None,1,2.292269707,1961.877,None,1960.810565,None,1,2.631631233,1962.6771,None,1960.810565,None,space,0.315151298,2.666803485,None,1960.810565,None,1960.810565,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 133,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9699.jpg,1,Group1_IMG_9699.jpg,,,,,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.844078,None,1963.844078,None,1963.844078,None,1,1.464718138,1963.844078,None,1963.844078,None,1,1.787985887,1964.861498,None,1963.844078,None,1,2.393245788,1965.193953,None,1963.844078,None,space,0.16206617,2.424236734,None,1963.844078,None,1963.844078,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 134,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0381.jpg,1,Group1_IMG_0381.jpg,,,,,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.462263,None,1966.462263,None,1966.462263,None,2,34.90989733,1966.462263,None,1966.462263,None,1,36.11453599,1968.446207,None,1966.462263,None,1,37.62114744,2002.139092,None,1966.462263,None,space,0.126673042,37.6505658,None,1966.462263,None,1966.462263,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 135,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0309.jpg,1,Group1_IMG_0309.jpg,,,,,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.289706,None,2004.289706,None,2004.289706,None,3,2.456736612,2004.289706,None,2004.289706,None,2,3.779347465,2006.291667,None,2004.289706,None,2,5.018380574,2007.624096,None,2004.289706,None,space,0.124536306,5.038092892,None,2004.289706,None,2004.289706,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 136,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0041.jpg,0,encoded_Group2_IMG_0041.jpg,,,,,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.47472,None,2009.47472,None,2009.47472,None,2,2.596384102,2009.47472,None,2009.47472,None,1,4.387179404,2011.626202,None,2009.47472,None,2,5.559024937,2013.425495,None,2009.47472,None,space,0.213454557,5.585399243,None,2009.47472,None,2009.47472,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 137,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0303.jpg,1,Group1_IMG_0303.jpg,,,,,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.325774,None,2015.325774,None,2015.325774,None,4,3.402017222,2015.325774,None,2015.325774,None,3,5.674629419,2016.660854,None,2015.325774,None,3,8.847831769,2019.661511,None,2015.325774,None,space,1.690236999,7.546940873,None,2015.325774,None,2015.325774,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 138,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0419.jpg,0,encoded_Group2_IMG_0419.jpg,,,,,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.578841,None,2024.578841,None,2024.578841,None,3,1.681193582,2024.578841,None,2024.578841,None,2,3.703356818,2025.813879,None,2024.578841,None,2,5.308747239,2027.847512,None,2024.578841,None,space,0.214440082,5.336336139,None,2024.578841,None,2024.578841,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 139,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0384.jpg,1,Group1_IMG_0384.jpg,,,,,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030.180745,None,2030.180745,None,2030.180745,None,3,1.930393311,2030.180745,None,2030.180745,None,1,4.353695373,2031.666257,None,2030.180745,None,2,6.061952516,2034.099159,None,2030.180745,None,space,0.094017224,6.087456424,None,2030.180745,None,2030.180745,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 140,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0147.jpg,1,Group1_IMG_0147.jpg,,,,,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036.41645,None,2036.41645,None,2036.41645,None,4,4.696635115,2036.41645,None,2036.41645,None,3,12.62189276,2037.800516,None,2036.41645,None,2,26.56480534,2048.587185,None,2036.41645,None,space,0.10459057,26.59128444,None,2036.41645,None,2036.41645,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 141,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9725.jpg,1,Group1_IMG_9725.jpg,,,,,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063.15778,None,2063.15778,None,2063.15778,None,4,1.937481133,2063.15778,None,2063.15778,None,3,2.926611974,2064.641624,None,2063.15778,None,1,26.90747189,2065.641312,None,2063.15778,None,space,22.15021754,4.886519049,None,2063.15778,None,2063.15778,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 142,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0341.jpg,1,Group1_IMG_0341.jpg,,,,,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.24966,None,2090.24966,None,2090.24966,None,1,1.533997344,2090.24966,None,2090.24966,None,1,2.022053195,2091.334763,None,2090.24966,None,1,2.561244953,2091.833746,None,2090.24966,None,space,0.214455577,2.591171713,None,2090.24966,None,2090.24966,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 143,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0072.jpg,0,encoded_Group2_IMG_0072.jpg,,,,,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.117841,None,2093.117841,None,2093.117841,None,3,1.81119954,2093.117841,None,2093.117841,None,2,5.001149248,2094.467927,None,2093.117841,None,2,7.1740816,2097.668481,None,2093.117841,None,space,0.890161948,7.200132549,None,2093.117841,None,2093.117841,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 144,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0558.jpg,0,encoded_Group2_IMG_0558.jpg,,,,,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101.237028,None,2101.237028,None,2101.237028,None,1,1.527123022,2101.237028,None,2101.237028,None,1,1.849065264,2102.303367,None,2101.237028,None,1,2.25570632,2102.637265,None,2101.237028,None,space,0.257000051,2.277877402,None,2101.237028,None,2101.237028,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
